task,seq_idx,action_shuffle_ratio,u_r_norm,u_f_norm,u_s_norm,rollout_psnr_gain_db
reacher-hard,27,1.456865521740782,1.86477336840191,0.4026068853713723,0.5387164541997231,-0.9357335668074498
reacher-hard,28,1.8428817704241347,0.9916736222675316,0.25885251467417514,0.2988259168462316,0.6058620601822042
reacher-hard,29,1.0587174185435475,1.018396650912894,0.2647474755083646,0.32668258835809,2.0787712904088806
reacher-hard,30,1.5104697179756654,2.2946530689013103,0.5112087097615178,0.6376042784753605,-3.001706004949412
reacher-hard,31,1.9283934196526444,1.2684227492068452,0.32247568521279046,0.3724043143856987,1.7652070900137389
reacher-hard,32,1.1500959331658833,2.383566845385265,0.5229114104225853,0.6553477020984226,0.8942721917168299
reacher-hard,33,2.0572724532212208,0.9895650611987449,0.282174794783983,0.3529043246085527,0.44906317388327466
reacher-hard,34,1.1133276145216215,1.1713492254494144,0.34472787018702405,0.45617192509256543,6.115049054760945
reacher-hard,35,1.2677181709544196,1.3152621726445592,0.3315592170761052,0.4358455729256758,4.108397666807679
reacher-hard,36,1.0799909965915668,1.7972006594089338,0.42448832051830754,0.5158618808901013,1.3760897548644238
reacher-hard,37,1.5350644085117369,1.8965206006363424,0.41306794088487275,0.5409381477015383,2.459577697790891
reacher-hard,38,1.2049811060784545,1.9341834260355173,0.45185466647928557,0.5670064167187245,1.3449984595867122
reacher-hard,39,1.2380078003486594,1.1025596402490552,0.278846014119355,0.3352105818784599,2.743798859761057
reacher-hard,40,1.404586360763289,1.371432095352632,0.29647944668970827,0.34385018112978954,5.0292955042204355
reacher-hard,41,1.5895702358069792,2.3641426204612763,0.6038524692816853,0.744776395347431,-0.4382120924125701
reacher-hard,42,1.32664309590772,1.4316671086231496,0.37367682934593155,0.4804687527803518,3.018832891947625
reacher-hard,43,1.2323326340215435,1.9779774921538873,0.4559521442837088,0.5767213713558668,1.2901321572268074
reacher-hard,44,1.7153894062703805,1.1486081433290036,0.3235302977018153,0.41876658790048354,8.277857182382572
reacher-hard,45,1.0295203307046716,1.37917996030973,0.4052348659972461,0.4881190399536286,-0.9624640493237848
reacher-hard,46,1.220053641324191,1.686114127805453,0.4122263623416876,0.49490642464491597,-0.07824962768524557
reacher-hard,47,1.262876501579686,1.2339876506025593,0.3466662985238577,0.45309308675823434,1.6985628683283593
acrobot-swingup,0,1.0304163204810504,1.352703981552362,0.4448237872116663,0.5631893641048066,6.165921812702457
acrobot-swingup,1,1.0172977803605607,0.9894973946409779,0.3537240068503373,0.44472167580853755,2.076974001924782
acrobot-swingup,2,1.0244905123672592,1.7595038355446506,0.5023383619808516,0.6161317705997754,-0.06383949842461334
acrobot-swingup,3,1.0229433390501916,0.8782998895138162,0.2999409931474795,0.3740024672441398,1.5586377883924847
acrobot-swingup,4,1.0045603386039181,1.37916917072247,0.35521990431767164,0.4041834553471509,-0.19383426229812528
acrobot-swingup,5,1.0105980970522959,0.5841510975414321,0.2053170283920515,0.2493255745829769,2.209429909555652
acrobot-swingup,6,1.0320993293192442,1.6716448105641453,0.45699393821029416,0.573149668213752,4.717491471828026
acrobot-swingup,7,1.007171122329875,1.6702897581682858,0.5595449654847651,0.6923748165186056,3.381005882308145
acrobot-swingup,8,0.9875520093441829,0.4803735346752322,0.16711169761439731,0.2025223446082173,2.2901546236871937
acrobot-swingup,9,1.0081778870810454,0.4739316336715572,0.18381671347031744,0.23637145599572426,2.708596367165377
acrobot-swingup,10,0.9959369598441293,0.612916112385402,0.17272700740412358,0.21967132138158083,6.050422299151489
acrobot-swingup,11,0.9582583046878265,0.49711350958888206,0.18454714065337763,0.23216412457028746,10.659594779596159
acrobot-swingup,12,0.9672183773640627,1.2118066180562521,0.3964624327474185,0.48778080355347186,0.21964185022804372
acrobot-swingup,13,1.0040358106885807,1.171953302877667,0.33131366341262025,0.4091082761775731,2.01520121160441
acrobot-swingup,14,1.0068760825885414,0.47990461329206663,0.1719576731638299,0.22304495297976112,2.7937174359884906
acrobot-swingup,15,0.9885252718717874,2.1123741724622755,0.6127861475127385,0.728397381400298,2.702429272331031
acrobot-swingup,16,1.0197297601378543,1.0638873576738623,0.3690288661317095,0.47149488338009377,2.466140736776076
acrobot-swingup,17,1.0373291171195111,0.4999685147574444,0.16657548475754544,0.20549221457657604,7.617062542851951
acrobot-swingup,18,1.0350486340844784,0.7052771851144537,0.2423616093970907,0.28959598882461085,3.230478682391581
acrobot-swingup,19,1.009639039278288,0.5326980177033539,0.20619523423685643,0.25918803979102806,2.392830069288191
acrobot-swingup,20,0.9858490644591049,1.9448610316156913,0.5406622214657966,0.7115114549724166,0.8735669353276734
acrobot-swingup,21,1.0,1.0629290545913141,0.37472784782037866,0.4819690744144591,2.5191034862040667
acrobot-swingup,22,1.081876924790589,0.967433226787155,0.2961036870740099,0.38924395399050093,6.800974273469283
acrobot-swingup,23,1.003803078805426,0.5337464701504919,0.17209307960580678,0.21443028762831895,4.373837985257836
acrobot-swingup,24,0.9989775791187229,1.674437121441487,0.5745817239038054,0.7114410610226666,1.2971961408248092
acrobot-swingup,25,1.0022383544877094,0.7109226258817876,0.2709409141585665,0.3358739572620138,3.0693612509191404
acrobot-swingup,26,0.9904416646486887,1.369293501542661,0.452492175355142,0.5380568783893159,5.075966660361434
acrobot-swingup,27,1.0444693822017646,1.1180048351977017,0.27502337163275153,0.34171486381464017,9.22085919554942
acrobot-swingup,28,1.0455302689009758,0.6492989805405387,0.2516518393814522,0.31837131892676335,2.233478422016855
acrobot-swingup,29,1.004832282791531,0.6845350376248405,0.25548560152341326,0.3236831644414106,5.21891227211977
acrobot-swingup,30,1.005229886307934,1.6573954964538677,0.5084969290350025,0.6319606040960833,3.041871868958207
acrobot-swingup,31,1.0115527865353362,1.698937010721496,0.4733283019174217,0.6211635151711394,-2.18238393561289
acrobot-swingup,32,1.0038355638014596,0.7085860409420605,0.25251302396862463,0.32613128174806594,1.7093241893715359
acrobot-swingup,33,1.0018046571121897,0.545307152809509,0.1685414717635828,0.20499787141988865,0.9391907227682168
acrobot-swingup,34,1.0313047298393554,0.5435283125959111,0.22118188124662777,0.26147646397948293,2.177592503408075
acrobot-swingup,35,1.0090142383423697,0.956572847934872,0.29610837070880847,0.38160232867181837,4.457864399785308
acrobot-swingup,36,1.1207261601437708,0.567396301916058,0.21087720361461432,0.26743075740608163,5.643809596596814
acrobot-swingup,37,1.005229991220168,0.7548266584156734,0.23858950450936606,0.31172930259838344,3.0812994217277847
acrobot-swingup,38,0.9871884255633524,0.49392751399215773,0.18060392436360972,0.21478695948285687,3.3169919669624015
acrobot-swingup,39,0.9675735926048037,0.778320270939139,0.29372785444889776,0.36557167252425177,2.776922192545012
acrobot-swingup,40,1.0126687996356984,1.4165571770358192,0.4212617771037785,0.4750145708393831,2.2953569611080837
acrobot-swingup,41,1.1052614056349417,0.5940882612851449,0.1907773185893621,0.24355575532332552,1.167001919838782
acrobot-swingup,42,1.0817631163668637,2.0681490184446076,0.49666487421193445,0.6267168415898107,0.5563471451132287
acrobot-swingup,43,0.9999261959722832,0.49054582745415803,0.17549778580147357,0.19869156512199465,2.2600279943250996
acrobot-swingup,44,1.0258775716617934,0.46753278025421846,0.17827961231737263,0.20907411162937425,2.6372884861439445
acrobot-swingup,45,0.9963293635437724,1.3067912224057447,0.40526099411050637,0.5383029748517949,2.4694844549973425
acrobot-swingup,46,0.989851938017277,1.3123294011100033,0.3773175596568002,0.4535199038310753,2.022751940252377
acrobot-swingup,47,1.0017767314631891,0.7562744531091763,0.2759544497077984,0.37795776735540654,1.6302832284557134
pendulum-swingup,0,0.8448129085462386,0.3456631173499141,0.11342360104803566,0.1263167160677146,3.9898503011605086
pendulum-swingup,1,0.9988303708954633,15.089148154067445,3.1497436330429416,2.8414105258714013,-16.632183546768324
pendulum-swingup,2,1.027350696834903,12.622159856088317,2.6266233758053312,2.404285906133724,-7.949184222190283
pendulum-swingup,3,0.9985030004064728,12.29580175207495,2.5402927844750236,2.2789852737645733,-8.221804582430856
pendulum-swingup,4,0.9957160341589884,11.46846046257038,2.3599525280434688,2.1101985740693876,-9.521019539226465
pendulum-swingup,5,1.0046770450684346,13.430831950450273,2.7908145103781874,2.465760729754407,-8.211404241101974
pendulum-swingup,6,1.3274173201525052,0.17148420677819498,0.05404342085356293,0.10821294908177877,4.61994913443564
pendulum-swingup,7,0.9980376624990347,13.273696945178143,2.6952222590397557,2.4069531738737284,-12.325867623594576
pendulum-swingup,8,1.0835579788567675,13.372379679083068,2.7448941305058425,2.4068581127744597,-7.852828308850832
pendulum-swingup,9,0.9848483725887921,0.9810280066112909,0.22014725288428127,0.2118052042875489,1.8723691509984945
pendulum-swingup,10,0.9979532942100808,13.824903336870605,2.8909850246142126,2.5075699222867995,-14.864501068637075
pendulum-swingup,11,1.7954089352489169,0.23823466174146446,0.05735415530987497,0.08625326437657663,6.841229957359388
pendulum-swingup,12,1.0395391761207566,9.885680977695849,2.0691023856300608,1.884073538602344,-10.2331815005006
pendulum-swingup,13,0.9999225294699976,13.996344068952297,2.899746335087404,2.551709348747248,-16.44381484538149
pendulum-swingup,14,0.9913101930626499,1.1971440181385256,0.26490481001796373,0.2796313740462954,-0.7203638510439916
pendulum-swingup,15,1.5725849536612126,13.987595045159274,2.837279771017661,2.581472653979304,-11.556350676586774
pendulum-swingup,16,1.0448936435036353,0.6949826431444835,0.18511054367792976,0.21295326298691306,2.394810362279806
pendulum-swingup,17,1.0,12.901477203763696,2.6866651712043517,2.447980691147037,-16.740141790115146
pendulum-swingup,18,1.0014363393390793,10.202920306199427,2.156572302770467,1.8285522268278447,-10.99908158172753
pendulum-swingup,19,0.9994014336413836,11.59654128911663,2.44409640530635,2.1735408538932868,-10.64886479911273
pendulum-swingup,20,1.0,9.819306989170855,2.0417729929899484,1.8893842100992573,-10.191880528734117
pendulum-swingup,21,1.0057022037723626,14.153591866854994,2.9769827011527665,2.53744245722708,-12.613669750033964
pendulum-swingup,22,1.0000191188660874,9.395457484718683,1.92680813308988,1.6939606438245425,-11.738680866350755
pendulum-swingup,23,1.002707091131324,11.352616238047215,2.4086475751856944,2.0174803566699038,-11.042134865687657
pendulum-swingup,24,0.9993103370788812,13.510638568678344,2.8064812181142855,2.4213010224461167,-11.788120739002892
pendulum-swingup,25,1.0023089427391991,11.047168595092199,2.245904998431991,2.0050229818519876,-14.114199213293965
pendulum-swingup,26,1.0381010232415666,0.6460825905363257,0.22582080655199374,0.25365711599923196,5.465692371443758
pendulum-swingup,27,1.4031721036036002,0.2186797220999754,0.04804063064318755,0.04803223196510328,12.871205903058936
pendulum-swingup,28,1.291608261107207,0.4484930523258634,0.1820077921680964,0.200452030308804,5.912388632200987
pendulum-swingup,29,1.1026565349012576,12.583954444917335,2.606829257128163,2.313511278457412,-16.969907755995237
pendulum-swingup,30,1.4446595872952288,0.7970121981675,0.1849965453324528,0.22546048359795995,0.8291913865889953
pendulum-swingup,31,1.0002080826763087,10.574830396429196,2.211456094456887,2.067639864482007,-5.4018414753479504
pendulum-swingup,32,0.9997753445803977,9.001324288591949,1.8999572445012083,1.6965783552021685,-6.570951351056024
pendulum-swingup,33,1.003287554993506,12.267946438799383,2.56433094589902,2.2510889278933655,-11.888954919662268
pendulum-swingup,34,1.001879825226024,14.201674532512408,2.9529753805017602,2.7097442387860533,-11.95822800144213
pendulum-swingup,35,0.9953920224768049,11.785832146354808,2.445855368095566,2.1720908938189303,-15.551993258055717
pendulum-swingup,36,1.0148156923759617,12.310222704133722,2.615506330817794,2.2437987143289657,-10.521522850257945
pendulum-swingup,37,1.0009963040835648,12.54829047135863,2.6055859280687526,2.3644766147274656,-15.387485674055085
pendulum-swingup,38,0.9861274534815319,0.23075047251861835,0.05857760224098073,0.08366246733785646,4.360000820963801
pendulum-swingup,39,0.9978496948195413,12.691581784515627,2.611258373638322,2.304138415183913,-6.047577247709661
pendulum-swingup,40,1.0010416355829932,11.473528904652824,2.39645450011084,2.085471317027513,-14.075212904743537
pendulum-swingup,41,1.0019824578860632,13.512019524989071,2.8363030016027975,2.5577187454465977,-9.648408764808543
pendulum-swingup,42,1.0271793221823375,10.343312269741459,2.190779703474944,1.8393771528409133,-9.508871703927397
pendulum-swingup,43,1.0106486306967246,12.409280664086618,2.607222497783585,2.3413564285460837,-9.42795587576515
pendulum-swingup,44,1.6326483249471586,0.25397554612885076,0.06817991259750482,0.08461610072251971,7.568071177911737
pendulum-swingup,45,1.0038387558024597,11.966519864595442,2.479487699208787,2.1829763234608204,-11.203979482912018
pendulum-swingup,46,1.0016916640794011,12.67162067085807,2.700570680769657,2.405680586929467,-12.415055164120822
pendulum-swingup,47,0.9979896564532167,12.966324135983541,2.6458853776552043,2.3100576148937653,-8.084930846623394
cartpole-balance,0,1.0028144497986602,9.90783948346293,2.181440858935677,2.088426570474356,-22.42112865557681
cartpole-balance,1,0.9976200428703857,12.773002994017533,2.854186313758235,2.577088555652626,-21.026556072117216
cartpole-balance,2,1.0001186672808005,12.662087134393673,2.72358931977248,2.6031107212858324,-19.483935640261542
cartpole-balance,3,0.9999253522664948,12.05244982149042,2.713573825508586,2.5187247234392633,-18.112758107426785
cartpole-balance,4,1.0041955879203082,11.648679416506145,2.606331198675464,2.425768216850863,-15.194400104680724
cartpole-balance,5,1.0207848973690665,8.097456701846486,1.8165231351356554,1.6031393676392303,-10.364829902411849
cartpole-balance,6,1.0039960575370648,12.614671217306524,2.8320179301901174,2.8732110498748913,-15.724336735956065
cartpole-balance,7,0.9856067834722194,9.294632300317897,2.0533618300231695,2.191397847275442,-9.656628435167292
cartpole-balance,8,0.9940798109335023,1.922638720895308,0.4622067567105293,0.4080455217492206,2.206880067619224
cartpole-balance,9,0.9993568055930786,4.247102553924262,0.990261776645552,0.9270643371081455,-1.034117739434322
cartpole-balance,10,1.0077025134931605,15.961199407415027,3.6661467596695085,3.6120577989752882,-15.696017433023833
cartpole-balance,11,0.9975866710039393,1.1492860032164087,0.3733551953102511,0.49259710148877006,5.161875916984712
cartpole-balance,12,0.9742775209219109,7.856366106976551,1.7386868452662645,1.5892771470455282,-7.673552693201046
cartpole-balance,13,1.0078386138933337,8.758791072882078,1.9404020236934605,1.9160294302174443,-11.301172841832432
cartpole-balance,14,1.0194608310588789,8.926064164209707,1.9970857101884092,1.9948914966911921,-10.146772039978018
cartpole-balance,15,1.000338033464559,9.98913223625543,2.2536110541723824,2.040497626968985,-9.995736039796533
cartpole-balance,16,0.9970888529159564,8.315077182813656,1.8521380685467073,1.879251840653193,-7.421069955516749
cartpole-balance,17,1.003312175416237,12.159476652866191,2.6788183829106673,2.5332668481708818,-14.256645369864046
